cluster2_h2tg000004l	12477618	HG00513	h2	-	pinkinv	7943957	7912735
cluster2_h2tg000004l	12477618	HG00513	h2	-	greeninv	7968120	7943957
cluster2_h2tg000004l	12477618	HG00513	h2	-	cyaninv	8004637	7985781
cluster2_h2tg000004l	12477618	HG00513	h2	-	orangeinv	8077980	8033985
cluster2_h2tg000004l	12477618	HG00513	h2	-	pinkinv	8126665	8086370
cluster2_h2tg000004l	12477618	HG00513	h2	-	greeninv	8150881	8126665
cluster2_h2tg000004l	12477618	HG00513	h2	-	cyaninv	8187341	8168527
cluster2_h2tg000004l	12477618	HG00513	h2	-	blueinv	8247524	8205747
cluster2_h2tg000004l	12477618	HG00513	h2	-	orange	8348163	8302077
cluster2_h2tg000004l	12477618	HG00513	h2	-	blueinv	8444388	8402590
cluster2_h2tg000004l	12477618	HG00513	h2	-	cyan	8481607	8462786
cluster2_h2tg000004l	12477618	HG00513	h2	-	green	8523424	8499259
cluster2_h2tg000004l	12477618	HG00513	h2	-	pink	8554625	8523424
cluster2_h2tg000004l	12477618	HG00513	h2	-	orangeinv	8614121	8567364
cluster2_h2tg000004l	12477618	HG00513	h2	-	blue	8717796	8676009
cluster2_h2tg000004l	12477618	HG00513	h2	-	cyan	8755034	8736199
cluster2_h2tg000004l	12477618	HG00513	h2	-	green	8796853	8772677
cluster2_h2tg000004l	12477618	HG00513	h2	-	pink	8837493	8796853
cluster2_h2tg000004l	12477618	HG00513	h2	-	orangeinv	8897475	8850223
cluster2_h2tg000004l	12477618	HG00513	h2	-	beigeinv	8927908	8900300
cluster2_h2tg000004l	12477618	HG00513	h2	-	purpleinv	8982013	8943068
cluster2_h2tg000004l	12477618	HG00513	h2	-	green	9020093	8995887
cluster2_h2tg000004l	12477618	HG00513	h2	-	pink	9046588	9020093
cluster12_h1tg000014l	5665596	HG00514	h1	+	pink	3680119	3706616
cluster12_h1tg000014l	5665596	HG00514	h1	+	green	3706616	3730821
cluster12_h1tg000014l	5665596	HG00514	h1	+	purpleinv	3744696	3783645
cluster12_h1tg000014l	5665596	HG00514	h1	+	beigeinv	3798804	3826407
cluster12_h1tg000014l	5665596	HG00514	h1	+	orangeinv	3829231	3876487
cluster12_h1tg000014l	5665596	HG00514	h1	+	pink	3889216	3929857
cluster12_h1tg000014l	5665596	HG00514	h1	+	green	3929857	3954035
cluster12_h1tg000014l	5665596	HG00514	h1	+	cyan	3971678	3990513
cluster12_h1tg000014l	5665596	HG00514	h1	+	blue	4008915	4050700
cluster12_h1tg000014l	5665596	HG00514	h1	+	orangeinv	4112586	4159343
cluster12_h1tg000014l	5665596	HG00514	h1	+	pink	4172085	4203288
cluster12_h1tg000014l	5665596	HG00514	h1	+	green	4203288	4227453
cluster12_h1tg000014l	5665596	HG00514	h1	+	cyan	4245105	4263927
cluster12_h1tg000014l	5665596	HG00514	h1	+	blue	4282323	4324124
cluster12_h1tg000014l	5665596	HG00514	h1	+	orangeinv	4378551	4424637
cluster12_h1tg000014l	5665596	HG00514	h1	+	blueinv	4479189	4520964
cluster12_h1tg000014l	5665596	HG00514	h1	+	cyaninv	4539370	4558184
cluster12_h1tg000014l	5665596	HG00514	h1	+	greeninv	4575830	4600061
cluster12_h1tg000014l	5665596	HG00514	h1	+	pinkinv	4600061	4640362
cluster12_h1tg000014l	5665596	HG00514	h1	+	orangeinv	4648758	4695581
cluster12_h1tg000014l	5665596	HG00514	h1	+	cyaninv	4722105	4740924
cluster12_h1tg000014l	5665596	HG00514	h1	+	greeninv	4758591	4782754
cluster12_h1tg000014l	5665596	HG00514	h1	+	pinkinv	4782754	4813977
cluster12_h1tg000014l	5665596	HG00514	h1	+	beige	4832957	4861831
cluster12_h1tg000014l	5665596	HG00514	h1	+	purple	4877029	4915936
cluster12_h2tg000021l	5053825	HG00514	h2	-	purple	786427	747525
cluster12_h2tg000021l	5053825	HG00514	h2	-	beige	830495	801622
cluster12_h2tg000021l	5053825	HG00514	h2	-	pinkinv	880673	849459
cluster12_h2tg000021l	5053825	HG00514	h2	-	greeninv	904832	880673
cluster12_h2tg000021l	5053825	HG00514	h2	-	cyaninv	941314	922495
cluster12_h2tg000021l	5053825	HG00514	h2	-	orange	1014647	967833
cluster12_h2tg000021l	5053825	HG00514	h2	-	pinkinv	1063340	1023040
cluster12_h2tg000021l	5053825	HG00514	h2	-	greeninv	1087566	1063340
cluster12_h2tg000021l	5053825	HG00514	h2	-	cyaninv	1124020	1105209
cluster12_h2tg000021l	5053825	HG00514	h2	-	blueinv	1184194	1142423
cluster12_h2tg000021l	5053825	HG00514	h2	-	orange	1284810	1238729
cluster12_h2tg000021l	5053825	HG00514	h2	-	blue	1381038	1339246
cluster12_h2tg000021l	5053825	HG00514	h2	-	cyan	1418251	1399434
cluster12_h2tg000021l	5053825	HG00514	h2	-	green	1460063	1435901
cluster12_h2tg000021l	5053825	HG00514	h2	-	pink	1491269	1460063
cluster12_h2tg000021l	5053825	HG00514	h2	-	orangeinv	1550760	1504009
cluster12_h2tg000021l	5053825	HG00514	h2	-	blue	1654408	1612638
cluster12_h2tg000021l	5053825	HG00514	h2	-	cyan	1691641	1672806
cluster12_h2tg000021l	5053825	HG00514	h2	-	green	1733499	1709289
cluster12_h2tg000021l	5053825	HG00514	h2	-	pink	1767793	1733499
cluster9_h1tg000018l	417374	HG00731	h1	+	p.blue	6297	38349
cluster9_h1tg000018l	417374	HG00731	h1	+	orange	92786	138865
cluster9_h1tg000018l	417374	HG00731	h1	+	blueinv	202453	244230
cluster9_h1tg000018l	417374	HG00731	h1	+	cyaninv	262635	281482
cluster9_h1tg000018l	417374	HG00731	h1	+	greeninv	299124	323298
cluster9_h1tg000018l	417374	HG00731	h1	+	pinkinv	323298	354512
cluster9_h1tg000018l	417374	HG00731	h1	+	orange	374650	417256
cluster9_h1tg000023l	122690	HG00731	h1	-	p.greeninv	7656	1062
cluster9_h1tg000023l	122690	HG00731	h1	-	cyaninv	44135	25321
cluster9_h1tg000023l	122690	HG00731	h1	-	blue	104317	62534
cluster9_h1tg000025l	331593	HG00731	h1	+	pink	2904	43194
cluster9_h1tg000025l	331593	HG00731	h1	+	green	43194	67425
cluster9_h1tg000025l	331593	HG00731	h1	+	cyan	85072	103891
cluster9_h1tg000025l	331593	HG00731	h1	+	p.blue	122296	139558
cluster9_h1tg000025l	331593	HG00731	h1	+	orangeinv	139558	185645
cluster9_h1tg000025l	331593	HG00731	h1	+	blueinv	240083	281865
cluster9_h1tg000025l	331593	HG00731	h1	+	cyaninv	300283	319124
cluster11_h1tg000008l	35342509	HG00731	h1	+	p.pinkinv	3104	12186
cluster11_h1tg000008l	35342509	HG00731	h1	+	orangeinv	20578	67395
cluster11_h1tg000008l	35342509	HG00731	h1	+	cyaninv	93923	112777
cluster11_h1tg000008l	35342509	HG00731	h1	+	greeninv	130447	154634
cluster11_h1tg000008l	35342509	HG00731	h1	+	pinkinv	154634	199968
cluster11_h1tg000008l	35342509	HG00731	h1	+	beige	218918	247793
cluster11_h1tg000008l	35342509	HG00731	h1	+	purple	262996	301880
cluster11_h2tg000026l	3332162	HG00731	h2	+	pink	3170754	3197238
cluster11_h2tg000026l	3332162	HG00731	h2	+	green	3197238	3221444
cluster11_h2tg000026l	3332162	HG00731	h2	+	purpleinv	3235317	3274264
cluster11_h2tg000026l	3332162	HG00731	h2	+	beigeinv	3289423	3317029
cluster9_h2tg000003l	372110	HG00731	h2	+	p.blue	6296	38347
cluster9_h2tg000003l	372110	HG00731	h2	+	orange	92782	138858
cluster9_h2tg000003l	372110	HG00731	h2	+	blueinv	202444	244219
cluster9_h2tg000003l	372110	HG00731	h2	+	cyaninv	262623	281469
cluster9_h2tg000003l	372110	HG00731	h2	+	greeninv	299109	323283
cluster9_h2tg000003l	372110	HG00731	h2	+	pinkinv	323283	354495
cluster9_h2tg000007l	243148	HG00731	h2	+	pink	2094	43192
cluster9_h2tg000007l	243148	HG00731	h2	+	green	43192	67421
cluster9_h2tg000007l	243148	HG00731	h2	+	cyan	85068	103886
cluster9_h2tg000007l	243148	HG00731	h2	+	p.blue	122290	139552
cluster9_h2tg000007l	243148	HG00731	h2	+	orangeinv	139552	185636
cluster9_h2tg000026l	252637	HG00731	h2	+	orangeinv	2567	50223
cluster9_h2tg000026l	252637	HG00731	h2	+	pink	65366	101289
cluster9_h2tg000026l	252637	HG00731	h2	+	green	101289	125448
cluster9_h2tg000026l	252637	HG00731	h2	+	cyan	143093	161933
cluster9_h2tg000026l	252637	HG00731	h2	+	blue	180350	222130
cluster11_h2tg000023l	55618875	HG00731	h2	-	purple	55482273	55443391
cluster11_h2tg000023l	55618875	HG00731	h2	-	beige	55526348	55497475
cluster11_h2tg000023l	55618875	HG00731	h2	-	pinkinv	55590699	55545305
cluster11_h2tg000023l	55618875	HG00731	h2	-	greeninv	55614875	55590699
cluster14_h1tg000002l	46379020	HG00732	h1	+	pink	10676353	10720110
cluster14_h1tg000002l	46379020	HG00732	h1	+	green	10720110	10744331
cluster14_h1tg000002l	46379020	HG00732	h1	+	cyan	10761980	10780816
cluster14_h1tg000002l	46379020	HG00732	h1	+	blue	10799216	10840991
cluster14_h1tg000002l	46379020	HG00732	h1	+	orange	10895442	10941544
cluster14_h1tg000002l	46379020	HG00732	h1	+	blueinv	11003405	11045181
cluster14_h1tg000002l	46379020	HG00732	h1	+	cyaninv	11063582	11082412
cluster14_h1tg000002l	46379020	HG00732	h1	+	greeninv	11100073	11124255
cluster14_h1tg000002l	46379020	HG00732	h1	+	cyaninv	11210477	11229304
cluster14_h1tg000002l	46379020	HG00732	h1	+	pinkinv	11242255	11161765
cluster14_h1tg000002l	46379020	HG00732	h1	+	greeninv	11246973	11271140
cluster14_h1tg000002l	46379020	HG00732	h1	+	pinkinv	11271140	11302352
cluster14_h1tg000002l	46379020	HG00732	h1	+	beige	11321299	11350170
cluster14_h1tg000002l	46379020	HG00732	h1	+	purple	11365356	11404234
cluster14_h2tg000014l	4696904	HG00732	h2	-	purple	4398460	4359579
cluster14_h2tg000014l	4696904	HG00732	h2	-	beige	4442519	4413645
cluster14_h2tg000014l	4696904	HG00732	h2	-	pinkinv	4492704	4461493
cluster14_h2tg000014l	4696904	HG00732	h2	-	greeninv	4516887	4492704
cluster14_h2tg000014l	4696904	HG00732	h2	-	cyaninv	4553378	4534566
cluster14_h2tg000014l	4696904	HG00732	h2	-	blueinv	4613557	4571780
cluster14_h2tg000014l	4696904	HG00732	h2	-	p.orange	4692165	4668110
cluster14_h2tg000015l	1633227	HG00732	h2	+	pink	1394809	1424401
cluster14_h2tg000015l	1633227	HG00732	h2	+	green	1424401	1448698
cluster14_h2tg000015l	1633227	HG00732	h2	+	cyan	1466356	1485192
cluster14_h2tg000015l	1633227	HG00732	h2	+	blue	1503592	1545367
cluster14_h2tg000015l	1633227	HG00732	h2	+	p.orange	1599805	1621866
cluster14_h2tg000034c	156016	HG00732	h2	+	cyan	11042	29866
cluster14_h2tg000034c	156016	HG00732	h2	+	pink	78555	127023
cluster14_h2tg000034c	156016	HG00732	h2	+	green	127023	151249
cluster16_h1tg000002l	29470716	HG00733	h1	-	purple	14886802	14847923
cluster16_h1tg000002l	29470716	HG00733	h1	-	beige	14930859	14901987
cluster16_h1tg000002l	29470716	HG00733	h1	-	pinkinv	14981046	14949834
cluster16_h1tg000002l	29470716	HG00733	h1	-	greeninv	15005228	14981046
cluster16_h1tg000002l	29470716	HG00733	h1	-	cyaninv	15041718	15022887
cluster16_h1tg000002l	29470716	HG00733	h1	-	blueinv	15101897	15060120
cluster16_h1tg000002l	29470716	HG00733	h1	-	orange	15199087	15156449
cluster16_h1tg000002l	29470716	HG00733	h1	-	pinkinv	15250415	15219235
cluster16_h1tg000002l	29470716	HG00733	h1	-	greeninv	15274615	15250415
cluster16_h1tg000002l	29470716	HG00733	h1	-	cyaninv	15311108	15292268
cluster16_h1tg000002l	29470716	HG00733	h1	-	orange	15383839	15337726
cluster16_h1tg000002l	29470716	HG00733	h1	-	blue	15480048	15438274
cluster16_h1tg000002l	29470716	HG00733	h1	-	cyan	15517284	15498448
cluster16_h1tg000002l	29470716	HG00733	h1	-	green	15559159	15534938
cluster16_h1tg000002l	29470716	HG00733	h1	-	pink	15588742	15559159
cluster16_h2tg000001l	31028573	HG00733	h2	+	pink	15331949	15358434
cluster16_h2tg000001l	31028573	HG00733	h2	+	green	15358434	15382640
cluster16_h2tg000001l	31028573	HG00733	h2	+	purpleinv	15396512	15435464
cluster16_h2tg000001l	31028573	HG00733	h2	+	beigeinv	15450621	15478225
cluster16_h2tg000001l	31028573	HG00733	h2	+	orangeinv	15481050	15525879
cluster16_h2tg000001l	31028573	HG00733	h2	+	pink	15541021	15576941
cluster16_h2tg000001l	31028573	HG00733	h2	+	green	15576941	15601105
cluster16_h2tg000001l	31028573	HG00733	h2	+	cyan	15618768	15637581
cluster16_h2tg000001l	31028573	HG00733	h2	+	blue	15655978	15697756
cluster16_h2tg000001l	31028573	HG00733	h2	+	orange	15752201	15798283
cluster16_h2tg000001l	31028573	HG00733	h2	+	blueinv	15852815	15894593
cluster16_h2tg000001l	31028573	HG00733	h2	+	cyaninv	15913009	15931846
cluster16_h2tg000001l	31028573	HG00733	h2	+	greeninv	15949494	15973669
cluster16_h2tg000001l	31028573	HG00733	h2	+	pinkinv	15973669	16006460
cluster16_h2tg000001l	31028573	HG00733	h2	+	beige	16025416	16054287
cluster16_h2tg000001l	31028573	HG00733	h2	+	purple	16069489	16108369
cluster10_h1tg000003l	14828750	NA12878	h1	+	p.greeninv	419	7041
cluster10_h1tg000003l	14828750	NA12878	h1	+	pinkinv	7041	38246
cluster10_h1tg000003l	14828750	NA12878	h1	+	cyaninv	86968	105794
cluster10_h1tg000003l	14828750	NA12878	h1	+	greeninv	123462	147630
cluster10_h1tg000003l	14828750	NA12878	h1	+	pinkinv	147630	178842
cluster10_h1tg000003l	14828750	NA12878	h1	+	beige	197803	226673
cluster10_h1tg000003l	14828750	NA12878	h1	+	purple	241858	280737
cluster10_h1tg000005l	3846979	NA12878	h1	+	pink	3342999	3388308
cluster10_h1tg000005l	3846979	NA12878	h1	+	green	3388308	3412481
cluster10_h1tg000005l	3846979	NA12878	h1	+	cyan	3428317	3447140
cluster10_h1tg000005l	3846979	NA12878	h1	+	pink	3495832	3544301
cluster10_h1tg000005l	3846979	NA12878	h1	+	green	3544301	3568529
cluster10_h1tg000005l	3846979	NA12878	h1	+	cyan	3586180	3605016
cluster10_h1tg000005l	3846979	NA12878	h1	+	blue	3623416	3665184
cluster10_h1tg000005l	3846979	NA12878	h1	+	orange	3719642	3765714
cluster10_h1tg000005l	3846979	NA12878	h1	+	p.blueinv	3827576	3841151
cluster10_h1tg000047l	303564	NA12878	h1	+	p.blue	3120	23852
cluster10_h1tg000047l	303564	NA12878	h1	+	cyan	42255	61086
cluster10_h1tg000047l	303564	NA12878	h1	+	green	78743	102965
cluster10_h1tg000047l	303564	NA12878	h1	+	pink	102965	157402
cluster10_h1tg000047l	303564	NA12878	h1	+	orangeinv	165795	213872
cluster10_h1tg000047l	303564	NA12878	h1	+	p.blue	266731	302030
cluster10_h2tg000009l	101636480	NA12878	h2 	-	purple	86686689	86647860
cluster10_h2tg000009l	101636480	NA12878	h2 	-	beige	86730763	86701891
cluster10_h2tg000009l	101636480	NA12878	h2 	-	pinkinv	86769921	86749722
cluster10_h2tg000009l	101636480	NA12878	h2 	-	greeninv	86794099	86769921
cluster10_h2tg000009l	101636480	NA12878	h2 	-	cyaninv	86830588	86811749
cluster10_h2tg000009l	101636480	NA12878	h2 	-	blueinv	86890784	86849004
cluster10_h2tg000009l	101636480	NA12878	h2 	-	orange	87001190	86954370
cluster10_h2tg000009l	101636480	NA12878	h2 	-	pinkinv	87049866	87009583
cluster10_h2tg000009l	101636480	NA12878	h2 	-	greeninv	87074088	87049866
cluster10_h2tg000009l	101636480	NA12878	h2 	-	cyaninv	87110582	87091749
cluster10_h2tg000009l	101636480	NA12878	h2 	-	blueinv	87170751	87128972
cluster10_h2tg000009l	101636480	NA12878	h2 	-	orange	87278684	87232614
cluster10_h2tg000009l	101636480	NA12878	h2 	-	blue	87374911	87333142
cluster10_h2tg000009l	101636480	NA12878	h2 	-	cyan	87412148	87393311
cluster10_h2tg000009l	101636480	NA12878	h2 	-	green	87454041	87429811
cluster10_h2tg000009l	101636480	NA12878	h2 	-	pink	87497793	87454041
cluster10_h2tg000009l	101636480	NA12878	h2 	-	cyan	87565293	87546472
cluster10_h2tg000009l	101636480	NA12878	h2 	-	green	87605302	87581130
cluster10_h2tg000009l	101636480	NA12878	h2 	-	pink	87650610	87605302
cluster6_h1tg000071l	517214	NA19238	h1 	-	orange	97913	55333
cluster6_h1tg000071l	517214	NA19238	h1 	-	pinkinv	153997	118082
cluster6_h1tg000071l	517214	NA19238	h1 	-	greeninv	178160	153997
cluster6_h1tg000071l	517214	NA19238	h1 	-	cyaninv	214620	195799
cluster6_h1tg000071l	517214	NA19238	h1 	-	orangeinv	296939	250904
cluster6_h1tg000071l	517214	NA19238	h1 	-	cyan	351395	332560
cluster6_h1tg000071l	517214	NA19238	h1 	-	green	393270	369052
cluster6_h1tg000071l	517214	NA19238	h1 	-	pink	432286	393270
cluster6_h1tg000071l	517214	NA19238	h1 	-	cyan	499758	480925
cluster16_h1tg000017l	6846131	NA19238	h1 	-	purple	6778675	6739796
cluster16_h1tg000017l	6846131	NA19238	h1 	-	beige	6822739	6794187
cluster16_h1tg000036l	150261	NA19238	h1 	-	cyan	29677	10867
cluster16_h1tg000036l	150261	NA19238	h1 	-	green	71503	47317
cluster16_h1tg000036l	150261	NA19238	h1 	-	pink	96413	71503
cluster16_h1tg000036l	150261	NA19238	h1 	-	p.cyan	147806	145112
cluster16_h1tg000044l	116912	NA19238	h1 	-	green	50272	26110
cluster16_h1tg000044l	116912	NA19238	h1 	-	cyan	86744	67927
cluster16_h1tg000044l	116912	NA19238	h1 	-	p.blue	114922	105145
cluster6_h2tg000034l	512505	NA19238	h2	-	orange	97918	55336
cluster6_h2tg000034l	512505	NA19238	h2	-	pink	154004	118087
cluster6_h2tg000034l	512505	NA19238	h2	-	green	178168	154004
cluster6_h2tg000034l	512505	NA19238	h2	-	orangeinv	296952	250915
cluster6_h2tg000034l	512505	NA19238	h2	-	p.blue	314161	296952
cluster6_h2tg000034l	512505	NA19238	h2	-	cyan	351411	332575
cluster6_h2tg000034l	512505	NA19238	h2	-	green	393287	369069
cluster6_h2tg000034l	512505	NA19238	h2	-	pink	427596	393287
cluster6_h2tg000034l	512505	NA19238	h2	-	cyan	495071	476237
cluster16_h2tg000013l	116912	NA19238	h2	+	green	26111	50274
cluster16_h2tg000013l	116912	NA19238	h2	+	cyan	67930	86748
cluster16_h2tg000013l	116912	NA19238	h2	+	p.blue	105150	114928
cluster16_h2tg000012l	1085493	NA19238	h2	+	cyan	15166	33977
cluster16_h2tg000012l	1085493	NA19238	h2	+	green	51619	75817
cluster16_h2tg000012l	1085493	NA19238	h2	+	pink	75817	100710
cluster16_h2tg000012l	1085493	NA19238	h2	+	cyan	149390	168205
cluster16_h2tg000012l	1085493	NA19238	h2	+	green	185877	210059
cluster16_h2tg000012l	1085493	NA19238	h2	+	pink	210059	241297
cluster16_h2tg000012l	1085493	NA19238	h2	+	beige	260290	289162
cluster16_h2tg000012l	1085493	NA19238	h2	+	purple	304348	343231
cluster16_h2tg000027l	9070259	NA19238	h2	-	p.green	22010	4399
cluster16_h2tg000027l	9070259	NA19238	h2	-	pink	72043	22010
cluster12_h1tg000004l	9644735	NA19239	h1	+	pink	3386776	3422657
cluster12_h1tg000004l	9644735	NA19239	h1	+	green	3422657	3446858
cluster12_h1tg000004l	9644735	NA19239	h1	+	cyan	3462691	3481503
cluster12_h1tg000004l	9644735	NA19239	h1	+	pink	3530144	3566051
cluster12_h1tg000004l	9644735	NA19239	h1	+	green	3566051	3590263
cluster12_h1tg000004l	9644735	NA19239	h1	+	cyan	3607911	3626738
cluster12_h1tg000004l	9644735	NA19239	h1	+	pink	3675419	3701916
cluster12_h1tg000004l	9644735	NA19239	h1	+	green	3701916	3726114
cluster12_h1tg000004l	9644735	NA19239	h1	+	purpleinv	3739993	3778893
cluster12_h1tg000004l	9644735	NA19239	h1	+	beigeinv	3794075	3821673
cluster12_h1tg000004l	9644735	NA19239	h1	+	pink	3881209	3912407
cluster12_h1tg000004l	9644735	NA19239	h1	+	green	3912407	3936587
cluster12_h1tg000004l	9644735	NA19239	h1	+	cyan	3954227	3973069
cluster12_h1tg000004l	9644735	NA19239	h1	+	blueinv	3986556	4028392
cluster12_h1tg000004l	9644735	NA19239	h1	+	orangeinv	4090268	4136337
cluster12_h1tg000004l	9644735	NA19239	h1	+	blueinv	4190789	4232558
cluster12_h1tg000004l	9644735	NA19239	h1	+	cyaninv	4250964	4269796
cluster12_h1tg000004l	9644735	NA19239	h1	+	greeninv	4287454	4311634
cluster12_h1tg000004l	9644735	NA19239	h1	+	pinkinv	4311634	4342829
cluster12_h1tg000004l	9644735	NA19239	h1	+	cyaninv	4391560	4410387
cluster12_h1tg000004l	9644735	NA19239	h1	+	greeninv	4428058	4452230
cluster12_h1tg000004l	9644735	NA19239	h1	+	pinkinv	4452230	4483442
cluster12_h1tg000004l	9644735	NA19239	h1	+	beige	4502406	4531284
cluster12_h1tg000004l	9644735	NA19239	h1	+	purple	4546470	4585356
cluster12_h2tg000011l	10006745	NA19239	h2	+	pink	963133	989621
cluster12_h2tg000011l	10006745	NA19239	h2	+	green	989261	1013800
cluster12_h2tg000011l	10006745	NA19239	h2	+	purpleinv	1027655	1066556
cluster12_h2tg000011l	10006745	NA19239	h2	+	beigeinv	1081725	1109318
cluster12_h2tg000011l	10006745	NA19239	h2	+	orangeinv	1112146	1159383
cluster12_h2tg000011l	10006745	NA19239	h2	+	pink	1172122	1203328
cluster12_h2tg000011l	10006745	NA19239	h2	+	green	1203328	1227505
cluster12_h2tg000011l	10006745	NA19239	h2	+	cyan	1245144	1263984
cluster12_h2tg000011l	10006745	NA19239	h2	+	orange	1284843	1336586
cluster12_h2tg000011l	10006745	NA19239	h2	+	beige	1336586	1364188
cluster12_h2tg000011l	10006745	NA19239	h2	+	purple	1379344	1418272
cluster12_h2tg000011l	10006745	NA19239	h2	+	greeninv	1432144	1456311
cluster12_h2tg000011l	10006745	NA19239	h2	+	pinkinv	1456311	1496958
cluster12_h2tg000011l	10006745	NA19239	h2	+	cyaninv	1545607	1564459
cluster12_h2tg000011l	10006745	NA19239	h2	+	greeninv	1582122	1606296
cluster12_h2tg000011l	10006745	NA19239	h2	+	pinkinv	1606296	1646930
cluster12_h2tg000011l	10006745	NA19239	h2	+	beige	1665881	1694752
cluster12_h2tg000011l	10006745	NA19239	h2	+	purple	1709946	1748814
cluster14_h1tg000002l	14942855	NA19240	h1	-	p.purple	14935036	14921280
cluster3_h1tg000034l	411846	NA19240	h1	-	pinkinv	66269	30386
cluster3_h1tg000034l	411846	NA19240	h1	-	greeninv	90472	66269
